species,scope,gscdb137_dataset_count,gscdb137_datasets,gscdb137_reaction_uses,auxiliary_dataset_count,auxiliary_datasets,auxiliary_reaction_uses,charge,multiplicity,atom_count,basis,aux_basis_corr,scf_algorithm,xc_grid,num_basis,num_pairs,qchem_input,primary_orbital_dir,primary_qarchive,working_orbital_dir,working_qarchive,working_staged_ok
ROST61_m119,gscdb137,1,ROST61,1,0,,0,0,2,68,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2871,2349037,qchem_inputs/ROST61_m119.in,True,True,True,True,True
ROST61_m12,gscdb137,1,ROST61,2,0,,0,1,4,43,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1784,1082112,qchem_inputs/ROST61_m12.in,True,True,True,True,True
ROST61_m120,gscdb137,1,ROST61,2,0,,0,-1,1,4,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,147,11148,qchem_inputs/ROST61_m120.in,True,True,True,True,True
ROST61_m121,gscdb137,1,ROST61,2,0,,0,0,2,71,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2948,2464538,qchem_inputs/ROST61_m121.in,True,True,True,True,True
ROST61_m122,gscdb137,1,ROST61,2,0,,0,0,2,66,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2771,2241869,qchem_inputs/ROST61_m122.in,True,True,True,True,True
ROST61_m123,gscdb137,1,ROST61,1,0,,0,0,1,27,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1107,538497,qchem_inputs/ROST61_m123.in,True,True,True,True,True
ROST61_m124,gscdb137,1,ROST61,1,0,,0,0,2,93,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3878,3593202,qchem_inputs/ROST61_m124.in,True,True,True,True,True
ROST61_m125,gscdb137,1,ROST61,1,0,,0,0,2,55,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2436,1616300,qchem_inputs/ROST61_m125.in,True,True,True,True,True
ROST61_m126,gscdb137,1,ROST61,1,0,,0,0,2,55,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2436,1696202,qchem_inputs/ROST61_m126.in,True,True,True,True,True
ROST61_m127,gscdb137,1,ROST61,1,0,,0,0,2,77,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3222,2518184,qchem_inputs/ROST61_m127.in,True,True,True,True,True
ROST61_m128,gscdb137,1,ROST61,1,0,,0,0,2,80,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3299,2645148,qchem_inputs/ROST61_m128.in,True,True,True,True,True
ROST61_m129,gscdb137,1,ROST61,1,0,,0,1,2,33,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1560,898280,qchem_inputs/ROST61_m129.in,True,True,True,True,True
ROST61_m13,gscdb137,1,ROST61,3,0,,0,1,4,43,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1784,1055175,qchem_inputs/ROST61_m13.in,True,True,True,True,True
ROST61_m130,gscdb137,1,ROST61,1,0,,0,0,1,5,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,217,23939,qchem_inputs/ROST61_m130.in,True,True,True,True,True
ROST61_m131,gscdb137,1,ROST61,1,0,,0,1,2,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1777,1084137,qchem_inputs/ROST61_m131.in,True,True,True,True,True
ROST61_m132,gscdb137,1,ROST61,1,0,,0,0,2,59,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2446,1753677,qchem_inputs/ROST61_m132.in,True,True,True,True,True
ROST61_m133,gscdb137,1,ROST61,1,0,,0,0,2,59,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2446,1742736,qchem_inputs/ROST61_m133.in,True,True,True,True,True
ROST61_m134,gscdb137,1,ROST61,1,0,,0,0,2,33,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1696,802544,qchem_inputs/ROST61_m134.in,True,True,True,True,True
ROST61_m135,gscdb137,1,ROST61,1,0,,0,0,1,29,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1356,566997,qchem_inputs/ROST61_m135.in,True,True,True,True,True
ROST61_m136,gscdb137,1,ROST61,1,0,,0,0,2,45,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2218,1297704,qchem_inputs/ROST61_m136.in,True,True,True,True,True
ROST61_m137,gscdb137,1,ROST61,1,0,,0,0,1,17,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,834,266633,qchem_inputs/ROST61_m137.in,True,True,True,True,True
ROST61_m138,gscdb137,1,ROST61,1,0,,0,2,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2644,2051550,qchem_inputs/ROST61_m138.in,True,True,True,True,True
ROST61_m139,gscdb137,1,ROST61,1,0,,0,2,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2644,2129325,qchem_inputs/ROST61_m139.in,True,True,True,True,True
ROST61_m14,gscdb137,1,ROST61,2,0,,0,1,4,43,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1784,1069835,qchem_inputs/ROST61_m14.in,True,True,True,True,True
ROST61_m140,gscdb137,1,ROST61,1,0,,0,2,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2644,2055955,qchem_inputs/ROST61_m140.in,True,True,True,True,True
ROST61_m141,gscdb137,1,ROST61,1,0,,0,2,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2644,2128834,qchem_inputs/ROST61_m141.in,True,True,True,True,True
ROST61_m142,gscdb137,1,ROST61,1,0,,0,0,2,36,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1501,812263,qchem_inputs/ROST61_m142.in,True,True,True,True,True
ROST61_m143,gscdb137,1,ROST61,1,0,,0,0,1,31,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1213,560245,qchem_inputs/ROST61_m143.in,True,True,True,True,True
ROST61_m144,gscdb137,1,ROST61,1,0,,0,0,2,67,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2714,1917308,qchem_inputs/ROST61_m144.in,True,True,True,True,True
ROST61_m145,gscdb137,1,ROST61,1,0,,0,0,2,45,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1913,1094654,qchem_inputs/ROST61_m145.in,True,True,True,True,True
ROST61_m146,gscdb137,1,ROST61,1,0,,0,-1,1,22,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,916,330586,qchem_inputs/ROST61_m146.in,True,True,True,True,True
ROST61_m147,gscdb137,1,ROST61,1,0,,0,-1,2,67,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2829,2099178,qchem_inputs/ROST61_m147.in,True,True,True,True,True
ROST61_m148,gscdb137,1,ROST61,1,0,,0,0,2,55,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2251,1413046,qchem_inputs/ROST61_m148.in,True,True,True,True,True
ROST61_m149,gscdb137,1,ROST61,1,0,,0,-1,1,27,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1079,421071,qchem_inputs/ROST61_m149.in,True,True,True,True,True
ROST61_m15,gscdb137,1,ROST61,3,0,,0,1,6,43,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1784,924619,qchem_inputs/ROST61_m15.in,True,True,True,True,True
ROST61_m150,gscdb137,1,ROST61,1,0,,0,-1,2,82,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3330,2721029,qchem_inputs/ROST61_m150.in,True,True,True,True,True
ROST61_m16,gscdb137,1,ROST61,1,0,,0,0,1,18,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,702,203986,qchem_inputs/ROST61_m16.in,True,True,True,True,True
ROST61_m17,gscdb137,1,ROST61,3,0,,0,0,1,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,525,134489,qchem_inputs/ROST61_m17.in,True,True,True,True,True
ROST61_m18,gscdb137,1,ROST61,1,0,,0,0,1,17,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,658,192605,qchem_inputs/ROST61_m18.in,True,True,True,True,True
ROST61_m19,gscdb137,1,ROST61,1,0,,0,1,2,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1696,920531,qchem_inputs/ROST61_m19.in,True,True,True,True,True
ROST61_m2,gscdb137,1,ROST61,1,0,,0,0,1,17,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,753,239547,qchem_inputs/ROST61_m2.in,True,True,True,True,True
ROST61_m20,gscdb137,1,ROST61,2,0,,0,-1,1,2,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,87,3998,qchem_inputs/ROST61_m20.in,True,True,True,True,True
ROST61_m21,gscdb137,1,ROST61,2,0,,0,0,1,3,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,117,7123,qchem_inputs/ROST61_m21.in,True,True,True,True,True
ROST61_m22,gscdb137,1,ROST61,1,0,,0,0,2,37,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1666,870716,qchem_inputs/ROST61_m22.in,True,True,True,True,True
ROST61_m23,gscdb137,1,ROST61,1,0,,0,0,1,6,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,234,27929,qchem_inputs/ROST61_m23.in,True,True,True,True,True
ROST61_m24,gscdb137,1,ROST61,1,0,,0,0,4,50,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2156,1163798,qchem_inputs/ROST61_m24.in,True,True,True,True,True
ROST61_m25,gscdb137,1,ROST61,1,0,,0,0,1,14,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,636,179169,qchem_inputs/ROST61_m25.in,True,True,True,True,True
ROST61_m26,gscdb137,1,ROST61,2,0,,0,0,4,64,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000200000974,2792,1861330,qchem_inputs/ROST61_m26.in,True,True,True,True,True
ROST61_m27,gscdb137,1,ROST61,1,0,,0,0,1,14,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,581,152404,qchem_inputs/ROST61_m27.in,True,True,True,True,True
ROST61_m28,gscdb137,1,ROST61,1,0,,0,0,4,40,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1788,818826,qchem_inputs/ROST61_m28.in,True,True,True,True,True
ROST61_m29,gscdb137,1,ROST61,1,0,,0,0,1,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1585,812017,qchem_inputs/ROST61_m29.in,True,True,True,True,True
ROST61_m3,gscdb137,1,ROST61,2,0,,0,0,2,39,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1746,950475,qchem_inputs/ROST61_m3.in,True,True,True,True,True
ROST61_m30,gscdb137,1,ROST61,1,0,,0,1,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,706,221120,qchem_inputs/ROST61_m30.in,True,True,True,True,True
ROST61_m31,gscdb137,1,ROST61,4,0,,0,-1,1,10,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,435,92515,qchem_inputs/ROST61_m31.in,True,True,True,True,True
ROST61_m32,gscdb137,1,ROST61,1,0,,0,0,2,23,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1141,539368,qchem_inputs/ROST61_m32.in,True,True,True,True,True
ROST61_m33,gscdb137,1,ROST61,1,0,,0,1,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,694,209881,qchem_inputs/ROST61_m33.in,True,True,True,True,True
ROST61_m34,gscdb137,1,ROST61,1,0,,0,0,2,23,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1129,517087,qchem_inputs/ROST61_m34.in,True,True,True,True,True
ROST61_m35,gscdb137,1,ROST61,1,0,,0,1,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,656,196198,qchem_inputs/ROST61_m35.in,True,True,True,True,True
ROST61_m36,gscdb137,1,ROST61,1,0,,0,0,2,23,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1091,494048,qchem_inputs/ROST61_m36.in,True,True,True,True,True
ROST61_m37,gscdb137,1,ROST61,1,0,,0,0,4,62,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2556,1809456,qchem_inputs/ROST61_m37.in,True,True,True,True,True
ROST61_m38,gscdb137,1,ROST61,1,0,,0,0,1,2,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,60,1930,qchem_inputs/ROST61_m38.in,True,True,True,True,True
ROST61_m39,gscdb137,1,ROST61,1,0,,0,0,3,63,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2586,1851211,qchem_inputs/ROST61_m39.in,True,True,True,True,True
ROST61_m4,gscdb137,1,ROST61,2,0,,0,0,2,39,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1746,927790,qchem_inputs/ROST61_m4.in,True,True,True,True,True
ROST61_m40,gscdb137,1,ROST61,1,0,,0,0,2,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,975,376274,qchem_inputs/ROST61_m40.in,True,True,True,True,True
ROST61_m41,gscdb137,1,ROST61,7,0,,0,-1,1,1,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,70,2621,qchem_inputs/ROST61_m41.in,True,True,True,True,True
ROST61_m42,gscdb137,1,ROST61,1,0,,0,-1,2,21,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1045,429036,qchem_inputs/ROST61_m42.in,True,True,True,True,True
ROST61_m43,gscdb137,1,ROST61,2,0,,0,0,3,48,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2152,1374493,qchem_inputs/ROST61_m43.in,True,True,True,True,True
ROST61_m44,gscdb137,1,ROST61,1,0,,0,0,1,14,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,568,153841,qchem_inputs/ROST61_m44.in,True,True,True,True,True
ROST61_m45,gscdb137,1,ROST61,1,0,,0,0,2,49,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2222,1479581,qchem_inputs/ROST61_m45.in,True,True,True,True,True
ROST61_m46,gscdb137,1,ROST61,2,0,,0,0,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,498,118845,qchem_inputs/ROST61_m46.in,True,True,True,True,True
ROST61_m47,gscdb137,1,ROST61,1,0,,0,0,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2650,2006958,qchem_inputs/ROST61_m47.in,True,True,True,True,True
ROST61_m48,gscdb137,1,ROST61,2,0,,0,0,1,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,511,122707,qchem_inputs/ROST61_m48.in,True,True,True,True,True
ROST61_m49,gscdb137,1,ROST61,1,0,,0,2,2,34,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1495,756825,qchem_inputs/ROST61_m49.in,True,True,True,True,True
ROST61_m5,gscdb137,1,ROST61,1,0,,0,0,1,32,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1405,565970,qchem_inputs/ROST61_m5.in,True,True,True,True,True
ROST61_m50,gscdb137,1,ROST61,1,0,,0,0,1,17,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,780,248406,qchem_inputs/ROST61_m50.in,True,True,True,True,True
ROST61_m51,gscdb137,1,ROST61,2,0,,0,2,2,51,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2275,1357621,qchem_inputs/ROST61_m51.in,True,True,True,True,True
ROST61_m52,gscdb137,1,ROST61,1,0,,0,0,1,16,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,642,185088,qchem_inputs/ROST61_m52.in,True,True,True,True,True
ROST61_m53,gscdb137,1,ROST61,1,0,,0,2,2,67,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2917,1905754,qchem_inputs/ROST61_m53.in,True,True,True,True,True
ROST61_m54,gscdb137,1,ROST61,1,0,,0,0,4,77,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000200000974,3344,2838903,qchem_inputs/ROST61_m54.in,True,True,True,True,True
ROST61_m55,gscdb137,1,ROST61,1,0,,0,-1,1,16,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,628,176434,qchem_inputs/ROST61_m55.in,True,True,True,True,True
ROST61_m56,gscdb137,1,ROST61,2,0,,0,0,4,81,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3410,2862268,qchem_inputs/ROST61_m56.in,True,True,True,True,True
ROST61_m57,gscdb137,1,ROST61,1,0,,0,1,1,31,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1200,510184,qchem_inputs/ROST61_m57.in,True,True,True,True,True
ROST61_m58,gscdb137,1,ROST61,1,0,,0,1,4,80,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3367,2859380,qchem_inputs/ROST61_m58.in,True,True,True,True,True
ROST61_m59,gscdb137,1,ROST61,1,0,,0,0,1,15,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,585,157304,qchem_inputs/ROST61_m59.in,True,True,True,True,True
ROST61_m6,gscdb137,1,ROST61,1,0,,0,0,1,15,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,652,185803,qchem_inputs/ROST61_m6.in,True,True,True,True,True
ROST61_m60,gscdb137,1,ROST61,1,0,,0,0,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2750,2001918,qchem_inputs/ROST61_m60.in,True,True,True,True,True
ROST61_m61,gscdb137,1,ROST61,1,0,,0,0,2,72,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3147,2489250,qchem_inputs/ROST61_m61.in,True,True,True,True,True
ROST61_m62,gscdb137,1,ROST61,2,0,,0,0,1,2,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,114,6791,qchem_inputs/ROST61_m62.in,True,True,True,True,True
ROST61_m63,gscdb137,1,ROST61,1,0,,0,0,2,61,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2750,1998432,qchem_inputs/ROST61_m63.in,True,True,True,True,True
ROST61_m64,gscdb137,1,ROST61,1,0,,0,0,2,72,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3147,2479451,qchem_inputs/ROST61_m64.in,True,True,True,True,True
ROST61_m65,gscdb137,1,ROST61,2,0,,0,0,2,51,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2281,1588471,qchem_inputs/ROST61_m65.in,True,True,True,True,True
ROST61_m66,gscdb137,1,ROST61,1,0,,0,0,2,51,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2281,1507523,qchem_inputs/ROST61_m66.in,True,True,True,True,True
ROST61_m67,gscdb137,1,ROST61,1,0,,0,1,2,50,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2211,1596733,qchem_inputs/ROST61_m67.in,True,True,True,True,True
ROST61_m68,gscdb137,1,ROST61,1,0,,0,0,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,668,203874,qchem_inputs/ROST61_m68.in,True,True,True,True,True
ROST61_m69,gscdb137,1,ROST61,1,0,,0,-1,2,23,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1103,507381,qchem_inputs/ROST61_m69.in,True,True,True,True,True
ROST61_m7,gscdb137,1,ROST61,1,0,,0,1,6,25,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1082,438244,qchem_inputs/ROST61_m7.in,True,True,True,True,True
ROST61_m70,gscdb137,1,ROST61,1,0,,0,0,2,31,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1398,741287,qchem_inputs/ROST61_m70.in,True,True,True,True,True
ROST61_m71,gscdb137,1,ROST61,1,0,,0,0,2,32,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1415,757113,qchem_inputs/ROST61_m71.in,True,True,True,True,True
ROST61_m72,gscdb137,1,ROST61,1,0,,0,0,2,60,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2659,1885657,qchem_inputs/ROST61_m72.in,True,True,True,True,True
ROST61_m73,gscdb137,1,ROST61,1,0,,0,0,2,22,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1033,450597,qchem_inputs/ROST61_m73.in,True,True,True,True,True
ROST61_m74,gscdb137,1,ROST61,1,0,,0,0,1,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1626,890415,qchem_inputs/ROST61_m74.in,True,True,True,True,True
ROST61_m75,gscdb137,1,ROST61,1,0,,0,0,2,35,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1558,887645,qchem_inputs/ROST61_m75.in,True,True,True,True,True
ROST61_m76,gscdb137,1,ROST61,1,0,,0,0,1,16,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,642,192885,qchem_inputs/ROST61_m76.in,True,True,True,True,True
ROST61_m77,gscdb137,1,ROST61,2,0,,0,0,2,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1675,1014073,qchem_inputs/ROST61_m77.in,True,True,True,True,True
ROST61_m78,gscdb137,1,ROST61,1,0,,0,0,2,38,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1675,974847,qchem_inputs/ROST61_m78.in,True,True,True,True,True
ROST61_m79,gscdb137,1,ROST61,1,0,,0,2,2,19,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,802,254217,qchem_inputs/ROST61_m79.in,True,True,True,True,True
ROST61_m8,gscdb137,1,ROST61,4,0,,0,0,1,6,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,234,27841,qchem_inputs/ROST61_m8.in,True,True,True,True,True
ROST61_m80,gscdb137,1,ROST61,1,0,,0,0,1,4,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,147,11148,qchem_inputs/ROST61_m80.in,True,True,True,True,True
ROST61_m81,gscdb137,1,ROST61,1,0,,0,2,2,23,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,922,326180,qchem_inputs/ROST61_m81.in,True,True,True,True,True
ROST61_m82,gscdb137,1,ROST61,1,0,,0,0,2,13,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,663,201314,qchem_inputs/ROST61_m82.in,True,True,True,True,True
ROST61_m83,gscdb137,1,ROST61,2,0,,0,0,1,34,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1546,764693,qchem_inputs/ROST61_m83.in,True,True,True,True,True
ROST61_m84,gscdb137,1,ROST61,1,0,,0,0,2,47,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2209,1427606,qchem_inputs/ROST61_m84.in,True,True,True,True,True
ROST61_m85,gscdb137,1,ROST61,1,0,,0,1,2,51,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2086,1434638,qchem_inputs/ROST61_m85.in,True,True,True,True,True
ROST61_m86,gscdb137,1,ROST61,1,0,,0,0,2,4,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,147,11148,qchem_inputs/ROST61_m86.in,True,True,True,True,True
ROST61_m87,gscdb137,1,ROST61,1,0,,0,1,3,55,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2233,1635604,qchem_inputs/ROST61_m87.in,True,True,True,True,True
ROST61_m88,gscdb137,1,ROST61,1,0,,0,0,3,25,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1110,517861,qchem_inputs/ROST61_m88.in,True,True,True,True,True
ROST61_m89,gscdb137,1,ROST61,1,0,,0,0,1,26,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1198,499077,qchem_inputs/ROST61_m89.in,True,True,True,True,True
ROST61_m9,gscdb137,1,ROST61,3,0,,0,1,6,31,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1316,613244,qchem_inputs/ROST61_m9.in,True,True,True,True,True
ROST61_m90,gscdb137,1,ROST61,1,0,,0,0,3,46,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2131,1320059,qchem_inputs/ROST61_m90.in,True,True,True,True,True
ROST61_m91,gscdb137,1,ROST61,4,0,,0,0,1,5,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,177,16073,qchem_inputs/ROST61_m91.in,True,True,True,True,True
ROST61_m92,gscdb137,1,ROST61,1,0,,0,0,4,39,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1637,918268,qchem_inputs/ROST61_m92.in,True,True,True,True,True
ROST61_m93,gscdb137,1,ROST61,2,0,,0,0,1,25,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1114,435361,qchem_inputs/ROST61_m93.in,True,True,True,True,True
ROST61_m94,gscdb137,1,ROST61,2,0,,0,0,4,59,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2574,1803708,qchem_inputs/ROST61_m94.in,True,True,True,True,True
ROST61_m95,gscdb137,1,ROST61,1,0,,0,0,1,25,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1154,463359,qchem_inputs/ROST61_m95.in,True,True,True,True,True
ROST61_m96,gscdb137,1,ROST61,2,0,,0,0,4,59,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2614,1853283,qchem_inputs/ROST61_m96.in,True,True,True,True,True
ROST61_m97,gscdb137,1,ROST61,1,0,,0,0,1,35,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,1603,853191,qchem_inputs/ROST61_m97.in,True,True,True,True,True
ROST61_m98,gscdb137,1,ROST61,1,0,,0,0,3,60,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,2684,1951973,qchem_inputs/ROST61_m98.in,True,True,True,True,True
ROST61_m99,gscdb137,1,ROST61,1,0,,0,0,1,68,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,3066,2593940,qchem_inputs/ROST61_m99.in,True,True,True,True,True
RSE43_E1,gscdb137,1,RSE43,43,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,195,19452,qchem_inputs/RSE43_E1.in,True,True,True,True,True
RSE43_E10,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75549,qchem_inputs/RSE43_E10.in,True,True,True,True,True
RSE43_E11,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,387,73913,qchem_inputs/RSE43_E11.in,True,True,True,True,True
RSE43_E12,gscdb137,1,RSE43,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,52717,qchem_inputs/RSE43_E12.in,True,True,True,True,True
RSE43_E13,gscdb137,1,RSE43,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,288,41570,qchem_inputs/RSE43_E13.in,True,True,True,True,True
RSE43_E15,gscdb137,1,RSE43,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,86710,qchem_inputs/RSE43_E15.in,True,True,True,True,True
RSE43_E16,gscdb137,1,RSE43,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,140951,qchem_inputs/RSE43_E16.in,True,True,True,True,True
RSE43_E17,gscdb137,1,RSE43,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,126175,qchem_inputs/RSE43_E17.in,True,True,True,True,True
