species,scope,snapshot_input,input_sha256,molecule_block_sha256,geometry_payload_sha256,charge,multiplicity,atom_count,real_atom_count,ghost_atom_count,elements,manifest_orbital_basis,qchem_rem_basis,basis_block_sha256,basis_block_bytes,manifest_auxiliary_basis,qchem_rem_auxiliary_basis,auxiliary_basis_block_sha256,auxiliary_basis_block_bytes,qchem_rem_ecp,ecp_block_sha256,ecp_block_bytes,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_unrestricted,orbital_files_used
dsgdb9nsd_002412,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002412.in,532eed92ce06260c75c86194541ac3ea52945d920b39fed4dee2e80d2f4fef1d,41fce5bca857f94a06873fb95031a6a863624f979bae36619a21008cb16e41a9,c719dd66517eb2e3293ca00de04cb77a7f5ba66d8364d21c4499fb79f773703f,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002413,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002413.in,eb0a312f8f334db65b111c2e50d25cb5f66493ee3529acc976ecf0b875c8ee54,131baa5ec8353e4010339dd95cf36a22045dbc0c210b83ae6d2958f8173bc9dc,415f1715c08f1359d965bcb95ac58500eeff455705c59ce0f2ef93e3f2d93758,0,1,16,16,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002414,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002414.in,333fd41045c45a613c3d58dcce359b364d413903d113e81d231f7de3e83abb83,022ad8cec71eb42afb59f9b91e95545348f543381860879b2cf099c0df74f844,7da734d63c24eeafaf4d372760ca9ce86f188dd0d26327e5ed2ae0441f420379,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002415,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002415.in,5778e8103e7766154408a6bd9b399d683511d20d809e4f92f64d44f7e74edd16,d5239ada0b3eaa9ea8cefed2d5eb1e6608db348ebd55d96b06ff5fc6db46ff7d,3f6c3c9871bb13afe0e4d042322e2690080483eb05c128c35f6833f520a9a9cf,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002416,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002416.in,782eec58bbfcd447b78cdb1d39d7c3f41bbe190882e690d2a2e27fa2cae50bfc,aa921cf9d02a3f44b916ef2cd3cbdc20735503c445186c1bcdade764d33e2ed2,e98a86983d3dee9b325f65988ca14f5d03acf1db320eba679bcbc1847c772905,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002417,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002417.in,1f8d878b1b52e1098f988dd047bf0518566763b187e942b7fd7fadacf9a2a2e0,b52bdec52474f828242143b252e3c2510d559bfbe324ba61855a874b9da27bbb,7acb5319e1d5881407d8d55b884126ccd355ca327d601c5da6d5512da0669c83,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002419,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002419.in,97226b1bec4ea997a7634be5bc3a81ae61c265a32f64d18155be9b8b9081e1df,444e5b843e85844e19b13a1f8fd6085d3eefa49d128887f146e4ddef7a869a86,43aebec33b06319b4e32d46d30e6ad36e4accf3ff9c253f3ab0d90a3bdd9b074,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002420,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002420.in,745c41e2a8dcfb3e77dcc0d85fc46a3b6a96fa9422192667692b21b6ac49919e,37a38b4eb0665792df9b00bc2039893713671fcec289d3b39e5264a582b8fd90,61535ea0c937c4d0d692d444512959f0760b04cb32c63113531999c76f864a3a,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002421,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002421.in,ab595d12aa5d7cd116169d2545d087cbe71fc220780928519fdb1741d5aa2e37,031a8e3032a79bfeeca956ad8890e458c5680d0eba52b9150a561eec0943fe10,a81aadc1cf898620cc852b6db3fd5690e4e2725712e45906c744882f36c9a933,0,1,15,15,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002422,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002422.in,55a2ef77c0217b933bbfd7f6b521d690eff57de9c4cbce5528538db0682c6d6e,63f4940a54561a43562505786a89a5ca272c4dcc4389ae413634f1ed09303988,2fdd570b468f7ba3c05f59271b64b552c9adf5b06af30e16bbfc72d961d1fafb,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002423,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002423.in,8ef5531839dff7f90d1238c76dbca7bd59743690aa5c6e81bf5f4a1625f02333,78d99c463a5b56d58983ff532712ca8f5d8fd754effbd34f73b5b4e6dd1008b4,3691df4dfff88fbe6694b8c8cbd3c499a5734e4f38dd031a71d51939fb3fe7e0,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002424,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002424.in,d0405652094bb1c3e4bfa5e33e8f8a2dc40d1c27043e70e306cff7aac3a91cbd,401aedb61fad7f387cda3da75fe4d0b4e0824c84b94f158cd3449c7d83df304c,433ad7c1547b326d8fae52d63c04f03154920b07c522289a2f0570ad6afbdb5f,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002425,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002425.in,8f362d1381123944051395cd244005cadbd66e55e4dadc27d491e0bfab6516da,3339506b5cc97cff275643693068c9f4be75fb8eaaf99e340141fe081c5b4af5,a619432e3d59241af425e83ab8a0455eca858f3ebf849b573e90338a19f51286,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002426,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002426.in,b6f2385df8dbf35d6e14e9cd2e0cb65bd14d41104cd51565324c33b71160a2c0,775c7e22973794ca1bafae2ab371b47ebf9ac1031217607d027494a7af3fdead,1aaa794adfc95f4bc2092e4cd1833f6d207b30d964cea41b58daa6e2554503b0,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002427,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002427.in,b88b1f2726c9a874e7ac1400988259047ec03d3e685d9d552fccc051d5da7222,87300e10f8f92d5aa680c79e646d1e3a16b884387b6de203a14f62c84627b5b2,28ddc9f2e502d9545528e4eccde8604a181dda302d1b412c3c52c6e701f8213c,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002428,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002428.in,16394628dfd03dd3665cce664ca094fb058ded837b101dd576ad4bb1f7b3eb32,ad673dd899a68e905acfbabe5d102d38ee3dd23095460a1baa22b69074777b3d,61855ebd5eb9ff5e69b6fdbd6f14173c0ffd7cc20789b4be7af0e855bb40f887,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002429,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002429.in,3ab7c3e4cbb2967294b2871603e5d3b6a1ace2e3b5a54580e4c914f9439f4220,20cf55ab26e404ee9558bc878f4e3458dc30daa43973159ccd70c15cc46482ab,49c3dc95edce3486f24be0e4a38df045a3ccd05f0229141b0c1dc722ea5e7d1e,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002430,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002430.in,f0f0319bb81c72333d926faaccd64e4066792e1da97adce5377c0c72c9cbe704,fdfc6404367d6c4241c8bb685d715c487db2059e54dc76174d2f39787b237a7b,d7a5a0192f887e8af2d61fca28729b7363a41274018acd68bb8ea5c44620716b,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002431,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002431.in,1e0ba57716b45408c7787bd1fe2b07331aca9defd286b59388cae3dc2dd1cd72,d65ac9ba093fb710ffd8a6c9746d33d95e55da00335a07285955fd36759d257e,f8e07bc5a43788ecc9a41fedb24443033ed15ba0ff6efcf4bf86fd9ffd623db7,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002432,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002432.in,cf7f6c786bd12c8bd5cac00444ecd1b6544ff5b41a806a45fdf7f9c29c155390,1e8a5b5737c37ceafad4c921e43ad66ff83d368bd2436e13f40da84477c8ee8c,71348573830ebccd9a5b82719584f97b5bf1e15000e2160f237d5a2309b63120,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002433,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002433.in,ff7389e536a198a7ecf28bc2149cfe13b2e2482f3a4ae66610c987d85e3a84a4,c497703cef478cbdbeebe82ddfcd52f2abf71be9baa9f3558dc997461629db3b,60a885118e75428aba04149140e630f768e494998b0fb7facf9514a03ae2c8ba,0,1,16,16,0,C;H;N,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002434,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002434.in,ec66555ef540af38a42e845b675fce4f85f2393c230e65350edc22086c8758fc,761c8a05806b21f6db7c8aabe2e90714fcc15a5107a7a2077b446bc665e0d93e,7d92d3a89ae4388645fd4b9a3381074afe2e39de5a2d90b773478f3a495ce698,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002435,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002435.in,2f36755bdc0f829b6272ae70d8d0d82f49cfe04f31e69e1c5750368141a075a7,203b4aad674c3661625f5945568905d8451f7f23138ddabce448797e0866f8ca,cc675aae5e40be23f50f83c9e8a96beeb78e08f5fa9c1464e0293fc741a08066,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002436,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002436.in,5093202f2294378126cee11ee99a0b0ba04ab017049d13550e870aefed7389af,430a7fc569cc7cd5ab8eb7b623cf1623d2888c600b19584c541bfd379d04c0d2,a1ed69dd6b070690a7842c4f582428aeca4ce218a1e93debf2be72704915dd38,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002437,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002437.in,4e2be6a6f59082fa9c9c1de0ed3a39111a2bd8e5e9574a05955bc082d89c7143,22c0865cf267e75c3e438354960c9ec6bbd33a94479751ee0a5f338f9623cded,e2bbed307e1e6f869a0838a15770facbd18273086d667044ea3dedf39970a4dd,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002438,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002438.in,d239dd808bda46bf32595d5a22125d7f97a8bfb6d2a71d3f2520006bb2548c41,b6426efe15deaed238ad7fa7b8e8c53fe323652cf147f553566e8d32fd18c119,f1727179a18e687d8c586b24bb960b7dda1df0a33d8392c338ef8c7b6fa45660,0,1,17,17,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002439,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002439.in,5bb4f9df53a83799117fe273453b0f863d2a89bbc6ac673a696c7f1f563048c8,9f56c4482c107f1f4a3a3a88757dc77e4e0766e9d9c757072b7646be4570a0da,b8f6c2558d9f1ccd0249cc8ec6c459712f6751c64da35819196093200c6a8874,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002440,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002440.in,ca10a591b794495d1d8949c923bcba65d56925ec84bd4e59249bac4c02ee1e13,c97dfe2ba2aef52ba184346383c61e37a74502127e81d0ec3000c32a16d5c1ba,51f60d7fac0b08665921939b09e8311cae43fa35fa655b87394bb55044b789ae,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002441,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002441.in,d1e3d67917caf0b4dc449a5945114cb8a6803bb38b704786711707ff625d5350,071353a5fff9ab67ae44eee8e8b99e57fec72eced4027686d62760efecacea25,69b4e15169f1c326b4c58d8015304bdca9efb2bcd92cdf2e874a25bba24647ab,0,1,19,19,0,C;H,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002442,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002442.in,afa8cf957bd870131a67a00f96f4ffa519a88dc74780c3cc63ec768c15224da5,4b0d7ff9d5d8175b8ad175edc86187142096843eefdc94d245dc2c7fa28a5526,efc9b41aa2a9e3a3af3a8a8ae9b9e74edfb2f377957a416f85e489a6d79b5854,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002443,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002443.in,c2478c4a6c668a388e7f86ba2347e0a4117fce0f7320df7270f6374dd897f763,7ca02b4566dd48d1ebdb7c660dbe9ce422fc4656869195f182e3fb9f6b643d1a,5dc660009e3dab7c64b5c9a68c51eebace152daaf2b1708795f312a524a50f6b,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002444,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002444.in,0e539d967254040af779cd2f5a6bb18bba960b953344d3d7f975df36a713b9f5,201e8b586ca5af235d8ba2c119efec5af4907c29ff45ef8cf7ff7f8f7fc931ae,8ce905eee4f0060955ad563257f5c9fadaaefaa6e3634ba1b46db477a528db96,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002445,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002445.in,1516a934de6bde192754fb482103f9c4be4833dc30a55a942d9d7f5018ac6a07,d27a0172a7615cc5841ff28c6160bd51417e751db8d0cbabf9e29ef3f904c5c5,a8d286e12169246d1e381dbe6e249954addf985b6be8cf4584be53335b033090,0,1,17,17,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002446,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002446.in,2a588ca193ffda7eed94dbdd193d68c034d9d7263c661537396680a2919f50c1,049e48a5cec86b0b12aa8e8b3be01b67c5988d1931db471237d884faafb57e8e,ae6624246df5f737d4f2f5f8f4bbf78768366c224bad558a21bd3b86414cf9c1,0,1,16,16,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002447,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002447.in,34247fad4253cd22a5b6ea85093a0b253b2ad87fb38b629234afcea71fbc3d10,47e35ce28f2237730598c418f2ce6982f8572a9212394bfd270ea29c58c95832,2d8338ef976af334e4f5dbae10c92565857ad22b87adabd4afbe8052b253c2bd,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002449,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002449.in,894a3d2fed4172449012fb49da2d561a1663495264c2240c87d4e31d19f7b7da,8c9cfbd06c89edc3bc41e1242a05fad7076136f82d99d34f11d6889ab0c3f086,7f1c969bcb62debc4417c7efbb67a71999491a82554d78b2cad6d9bc4f3e2959,0,1,12,12,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002450,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002450.in,27d2aec3bcf26fc14b2ff8b27900e4fad0d54049e5e7a535659cb77afe540787,bc5d7201dd159ca0b6e31c2a05c20065b4fa29ea50169eff50c4ea5b786250a4,99df895e3273aa311cc6eb57dc671a955df8c9bd6fe63a2482d1bad976ed479d,0,1,15,15,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002451,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002451.in,6a1c6a322c4b18df801f67244b0c6af5ec2e6a31911932e387cd1983920d27a9,bdbab132b4cb35812662cac24f7a4b24c639afda6a99366ba7e878b5076a012e,6ec240061e4d6fe4de25f25fffd10fc5be16fb51e20571dbc16d15c3e1125799,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002452,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002452.in,201430ae7f3b49f6afbbdfb3afed8c977936aca7f9211c4b793053b0d507465c,460bcc5cf626cc275f660b4fd17fe1d537c41ef0d85b18a9eb2a03a6488510b7,90377e2a736d2207e87177a0b50a06587df97379b9909b0bc8182486c6f5a5ef,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002453,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002453.in,68d0171dae8a3c3519bc629d9726c702b7cfabb6d4eb388334622e96ee9d479f,8754f4279dc0e651fa7424e542179a80497ad256460f77ea1a46dbe12907b487,d091f53064e90b99b18d88300b894c7283c4e5e83fcc21ff6fc8f602aeb3b974,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002454,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002454.in,35766fa8f6c3a0ee81324269f8f9c5548a4b73ee9e8a053734a0b9abd159f7cc,eae88de286c5ef3d9ff099d9d7897347ab896b80e7c7ad16b929bfedb090b02a,a389b269a1518b9d720e60201a48893ed9e4ddc6269fe5eefbb6774364d42c12,0,1,14,14,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002455,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002455.in,45cffbf40b4eaaa9368842dc1aef5293dcf528cf2f6fa66cdacf21345430d926,ca96b14fa0b93b6c4ace9359cb9d1611bfb3f4985e815fe788a2c2136bc9977b,0d88dd454cbbe0db999ffab6c8593925612bf31a2f3b72678520b88e7667a580,0,1,13,13,0,C;H;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002456,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002456.in,30cc19a7d12f2915793a4647a5e643436c30649558a57800c23357f2e933c79a,a9b8523d6436da1b2c019573abb8e00358a623f074d70c005ae1a04fa3ca879c,01e7d47042ba676663feb9d66e4818a146f55f0789839f496aa92acb8fef2969,0,1,13,13,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
dsgdb9nsd_002457,GDB9_W1_F12_external,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/additionalsets_gscdb_8f2c7e5/GDB9-W1-F12/qchem_inputs/dsgdb9nsd_002457.in,1d70f7a8d0e906de62354b197fb0a8d6895befc5702cb435d4a711661ff44d2f,41304d56ce8612ce376e8c8eb3f5a78c669ffeba88e48a63f70da41ff7fde257,daea41ea399924369b4fb82c860158d2b1e0149b3037f0114d7984163f059cab,0,1,12,12,0,C;H;N;O,def2-TZVP,def2-TZVP,,0,,,,0,,,0,false,false,false,true,True,false
