species,receipt_sha256,files,bytes
P34_P64A_Br,6e9639ba0c41f255e58f35f6383cc9c1ba59492f29d7dcd9589f387c6eab2f89,9,464647
P34_P65A_In,85421a2c2c8ce57b58118d116622dd4a14013257e6e038d225cb2376e1c61b68,9,1375675
P34_P66A_Sn,88bc5f789cbcd3e72c9031b16e94bd171990226181ed5ba3ab61a794016393c6,9,1375675
P34_P67A_Sb,31abaca782fca8734ffe2678c4b3747c219559916d0166f2c80d4d6910132fa4,9,1375675
P34_P68A_I,f75901501cb13334bfebbc9c839ce44305a8a6cbfd39b732e12105506ebac6af,9,1375675
PA26_A,bad01f32e0cb22b400dcd1fc237a3ce56c3355b6218fb1c7412e0a70286b4f8e,9,30314736
PA26_Ap,81395104801338d0804729062667216b9d7d2237010fb1abaf700413439ee0d5,9,32911107
PA26_C,7f66a7777ce62a8d08bd6f78a745ebda49758c77c99602dfc5d2cc0ea8681534,9,21668138
PA26_Cp,d33ccafdde1d1725cadc39afe1bbf16194a73c3f448c475cf19084ee3d5c5d7c,9,23848845
PA26_G,c8c33216b4594a90083b046bbaf24a512ad271759be80b0af96f7392c6ed9cff,9,35558899
PA26_Gp,a04124b0c64d768ff376d3a085402408afdff87500a304a5da757eb021b9444d,9,38323510
PA26_T,3c8297121938b746955201cd392059299cfa6df725019b61f1e7a004257fe751,9,28499120
PA26_Tp,697a83a8829f5b0ce3a41ddc58aaaea8e9b27080a2af5a35d305c0c2ed723d2a,9,30979523
PA26_ass,59d52f5c0a8b08226ee6d9dc828136f8873d75ff376a6f11c620f27bb82e8347,9,57381250
PA26_assp,1c38db4562a1aea831fe0cbceaf4f0f649040d1e60b1c4ad015bd5b13bd1f1f1,9,60879205
PA26_c2f6,48bf70cb4ab1c45e4cce34ee688815d12a2e9cdf989067e362241bb56a791683,9,13090139
PA26_c2f6p,b25b470b4379bad463198ba1c946813ce26b86b2c94a394367c49aec79eef7f7,9,14796702
PA26_c2h2,4bff6e0bfa8a98fe99cacece42e66288afe7d8ca6a29a219029cdf7a51321a6b,9,1771743
PA26_c2h2p,dad738fe658b6c081ed456e95de0b99f75a6625ce2a6c96f3b9d9c56936111cd,9,2432338
PA26_ch2s,84c3fc46d8f3b785253f367b38a0e7b6a9fc112aef41dc58af16f5e2d80a30e5,9,2082287
PA26_ch2sp,e1b404e745f16bd001cd6fa83c6ada98e4f9898b917f5ec99b37aa152b85c410,9,2794098
PA26_ch3cooh,327a03d2a3fa714f3b3ef9061acc63edd6b06127a0cc729ec017e410e54da3ef,9,7303339
PA26_ch3coohp,c102ba8d0f05ebddef6a96420f52f037c7606fe125c27df97b423a3d4567c7ca,9,8584414
PA26_cys,abdf421ece13400f2d9977380c6429cc01f37452f863fa6d5b8dcf1469d9ec6b,9,23110349
PA26_cysp,0d50a301072185e9612f3fa2e2b72d5d42bd30762223869c5c9257f48f42faad,9,25360752
PA26_ethanol,135c9b6bc107be0727e1032f9dab55be8eccbb46275849155663fcf8a10fbcf2,9,7297150
PA26_ethanolp,c1359793af5465aac9da0cda1354d15c25592887fad22f4e3cc16118cae9e9bb,9,8577697
PA26_gly,70626c022d887efdfb1c68ae7ab8405fa4b9c2ad0ee949f95ba13609851502a0,9,11340081
PA26_glyp,fb446e79201cf286bcddc326a81a53ae9b96616a374bd592597ad9950be2d020,9,12932068
PA26_h2,f474e3f7483bb494c2fa9cf10e5016aa696739f2e2039bf9bcb9d2dae879ca9b,9,212297
PA26_h2o,8256a349f1bfebc031d0e77301901dd93a5ddcd0e3f9073ff4abd660cff666ba,9,840684
PA26_h2op,384c494d46f71cbd1a2f9fe0efc4bec836c13d44f48b0a9adbc5cf3d0a66ed1a,9,1311727
PA26_h2p,83654626d915e8be13706b5efe7fdb52e88eee80364e98afe7547d95796b8d1e,9,474252
PA26_h2s,1bad40ad8db55616ec0b55113b0f9251d28a59e1a93f811121479c976455b8eb,9,1013740
PA26_h2sp,a179afdb54d32f125690a5819be3d0f54bdd55fe80e09dabcb8a05ad1cd3c8cd,9,1525967
PA26_hcl,3b8276281958f54ec58b1e2ff12cef71908c49ae6fb0bec1597033b53fb835ba,9,606057
PA26_hclp,22c3fd19ebcf070869477899d6b1600c6d81d95b6c6bf6ef2a97f05329066aa1,9,1013740
PA26_nh3,740dd264d67ed02d36e72cf015df19585636094c272b2e43040cb0ebb5f4c8e9,9,1264591
PA26_nh3p,4063e34686e39d8cd98d9deae18029bc5771d92c8f1da1864961d786d1289902,9,1830674
PA26_p2,11fdc19d95ee335aecef7aa75908bcb560b8db03b9bdc5772a0a710c7f2f4462,9,3197477
PA26_p2p,96c496357632e89460e092c36e9f9a146dc763c4e25fabf44a19187a768e32ab,9,4067160
PA26_p4,4345606cfbab461fe5ff9403da31e1e0556e8507b67de57ae38ce6d5c09b634c,9,9708241
PA26_p4p,473516259d731b940489d3fb7265a5c7daa968f5afe21d44471cb523f0d0f0e4,9,11177380
PA26_p6,8b11f8b4feb4c26a8361dcf8c48f10a946e58d3634fc70f84b6fa735304c41a9,9,19725085
PA26_p6p,e9d5be22636cc34e7943589516e076ba14245f3d4f3cb61e9285bec7af80ef43,9,21797296
PA26_p8,8664e778c0a51c48b052008bad1d9f58efbbe74774536414e82ba7dadd8ffe46,9,33256297
PA26_p8p,438c3d14c1bdca517c17eef6e7176e69d482cdbfe05b01dd17ff498a862ddf18,9,35931580
PA26_ph3,ad381dcf44793c9371e9c7dcf6bdbaa3bbf659a5642ec1d5883cf2a6de181c48,9,1475087
PA26_ph3p,a91fb8152c2ac147684d8f4aa132814161b3bb870e3339ec1e653e0e83d6eafb,9,2082354
PA26_phenol,e55408c22280d3ecfa5689540ddaf2353cc6dbed8192fc8e4b3ed149bf1f2c4d,9,19725018
PA26_phenolp,81371a3f8c0756277ec74f336b0cab99c39fd08acd6d04bea464a3097d914a91,9,21818861
PA26_phosphapyrrol,bc76141810a03aca8679ff62fd0797d7e71bf17c0d8afadb515b51090fa3b5cb,9,11653217
PA26_phosphapyrrolp,350b8deb29c1b1c8e3e575e38a8b7470030dab71304785226ff2432a8ee91d08,9,13257892
PA26_si2h6,8f4cb2d78e8d670a7c34ca5b070b8ce182ac87c444afc38078cc0630c0df44b3,9,5888155
PA26_si2h6p,aeca858d557fff51994d77a5def147b41ee75cc531d2c0c4698f74bac6b8d6ab,9,7049822
PA26_sih4,3b277cd762fe15c8e1f04259055b733876a13df018c184f69a3dbe4b09f071f5,9,2082354
PA26_sih4p,3b9e2edba46d938e31d115c03530b01d74cbd9577cb13b74961a5ebd632496ba,9,2794165
PArel_A0,5c1e7c7c85b4ab981c3f5559ba359c27b6986ec0765652a03384d47877f331c6,9,32884579
PArel_A1,d2f48e409f4cefe6738de01ee981b898bbc4c1550e0f6e55c6781904b5b41c9a,9,32884579
PArel_A2,cc34f71667c42ef177c3890e9619a8f129ac06e02d8b8d17de774662f386fbd9,9,32884579
PArel_T0,e686b2a352ec40e38414ec037ae64385a5ea6116dca7f768c3ff176d1a2db01b,9,30979523
PArel_T1,a37d6bbdcb3f5edecdb97691838d26c19c84df11b48c953a55f6b491ca377988,9,30979523
PArel_T2,e38bd9d0992924fad1e29167dbb47099417c9c0960108f3671a3aa463128063b,9,30979523
PArel_T3,b4114a05befde6c48ee291ee385ed63201e788b6c4cd02ba4966f007d4377fc7,9,30979523
PArel_aminocoohbz1,0635b4058d8d98d36c7313f0a0e09e9622e1224aff37fd64e68d9adc78a6648b,9,38782297
PArel_aminocoohbz2,ca0f379abf498eac3f57155412f7c3df13ee4ab654ec0164a3f04b11334388e4,9,38767881
PArel_aminocoohbz3,b0ce39ff761891323937e2b0883250f936dbeb1d5e091c862f4351e3eb5202ec,9,38782297
PArel_arg0,6318cb22f4f0659b2842dc061d859e7a03a3e31de127646dfa68c3e720d9f161,9,75705268
PArel_arg2,0772a6074760d1acf3f53c8541e4cddee6c8f039e20e0e3d25b6188d9ebeee53,9,75705268
PArel_c2cl41,65242a3827a5c2e6df006642982402071348e8e74e6705aa017336b55006f6fd,9,10840088
PArel_c2cl42,9223436e5fded9f9e2c2f11bb364249ff5369b35b7ec7faa4f714132aef0ac20,9,10840088
PArel_c2cl43,df97a981d15b676ec6079c3db94a20e9cc45a44240ccaee8fa7be6727847284d,9,10840088
PArel_c2h2f41,3eb35737a4f9ceb2eeb9e737e8c8b73c6ad4f998b509bb4e7ea015ee88b3b2ad,9,11480414
PArel_c2h2f42,077f85ae644d5fb7f7bd091b51bfc0a4a6994b1e15f10d487311b29773d6faa9,9,11480414
PArel_h2s2o71,466231401a948ebf9f29d226f8736071f3a3356025d9280a31b6cc7049e0af02,9,24828455
PArel_h2s2o72,df3d348715a0fce1e9b524c446922537178bf8820de0b1b3986344ea60a39625,9,24828455
PArel_h4p2o71,c0455dab4109d40d19e81d97b9c14f40303de116e80c83aa7505d79ef5a78641,9,29143789
PArel_h4p2o72,fc4025d0885e521fb15c38869a6509971090ad6031d00b0686cf237688ca1237,9,29143789
PArel_his0,4990881838099ea27bbf9064831072b5ef1bf4d9401b5c5daa7a945a7a25700b,9,50761858
PArel_his1,4dad0b0573d2d4075e05c66c178b9b6c2c0641f35dfe99051c027dbd6954ef51,9,50761858
PArel_his2,0fb838889b4e70707fea9e077af2c66ad6040f70ff394a5c812a083796f93a3d,9,50761858
PArel_his3,137145952f6c621675667bf0a95398c25553c359327b7fe1a1e5267a2a802e12,9,50745378
PArel_s4o41,d7d5a8ca1e59b2e1de09b4debb4ab8685490851eea165892878ed37310f49c30,9,18049342
PArel_s4o42,bcc97111f3df7634b849f32b78089dfb6e26450666bcbb2252ae906bc3b75edc,9,18049342
PArel_sugar0,e8d0db6bde218c3f03f4fdeca93dbdf1b1741a6721d2a0f7c42116c07e596da8,9,76692836
PArel_sugar2,9d03e67b32f99b3e515d79bbbd4de21d846775e9abf49d3bd8659a8a0c9e426d,9,76713108
PArel_sugar3,61d826b517bcb65d2060fc6c42ef4ce36c4a1d2889e6b94a07625fe34d774fbb,9,76713108
PArel_sugar4,2080f32b4bedc0ab69f5ce3a3c799c0c2f9219d8c5b262f45f5b6113beea2d83,9,76692836
PCONF21_114,3d182472f8a5874ae26b98407f234bd262f4fb4be70d07752fd04c90323ee71a,9,160662930
PCONF21_215,a8cafdb9433acb4502c27910e496ff5e2d001b1411c3517be8b93ed005d01aa8,9,160721618
PCONF21_224,0a7c7546b8a5a6d290b9eb36f52591048d25bfa8166cf4193ac042d8b08618b3,9,160692274
PCONF21_300,b990567f62437dec2966bd0735f369d65304ef8021feffd9d7d32bbbeb5670a9,9,160721618
PCONF21_357,3ffa20c629bc638dc8330c86f43f27a043f01910dda8dd73d3e217aee7734b9b,9,160692274
PCONF21_366,95e33ff55b22ac898c08d6093d267f2c0449825aaddb53635029e53dd79d3c03,9,160750962
PCONF21_412,7e141730fd58bfb145d87f7ca973b4a8928072368cd97e7c49abad12e699f888,9,160662930
PCONF21_444,0998dad936930778517c983b8b4dcfaf9778ab0072217178eb6631928e123d2c,9,160692274
PCONF21_470,29dca99279b25b38fd3f318022bee19d51ab07c1e6442a8edcb80cdf8a0ca274,9,160692274
PCONF21_691,8b042bd218e22ed591cc3697ac8f0253880d80032fda7b891f6e194df50956aa,9,160692274
PCONF21_99,0f22fbf133d54f30a2facfe7c8f2a187b8952d5c91aa807e53f7506050208340,54,859503850
PCONF21_GLY_aL,de5cdd7116944a3392b6dc5ad169abada824aa0dca006f0b3cb2b9b64494f7c6,9,167197624
PCONF21_GLY_aR,e44f9fc287322800a7776c03670ee15fa9a8ffdb9706ba2916e7c6de1495f42d,9,167167704
PCONF21_GLY_ab,768fe6ac50499572dcb7ea6967207ffb8cdbcb1f407edaa14c4b6c3824686589,9,167257464
PCONF21_GLY_b,6996a8891a2d76fe501e4d99f0b0cc414efd35fd3f10dc685d0f67366ce78811,9,167227544
PCONF21_GLY_pII,9c960f716dd90a97a986a08bb6984a8a783c24de90e11a89122b02fdb4a9f8dc,9,167257464
PCONF21_SER_aL,440325597ccceb45eb73b4f3b401bdbf61437bc71a6c0e4cb9fbb96f2b5ab553,9,203828692
PCONF21_SER_aR,d228e3bf4a2ba0e1cc54f062e4d6cf8c0863a70ede9483806929b9333bc38da7,9,203828692
PCONF21_SER_ab,965aa5c93696e69c23c17b420800cb2d14778c3f3361190de88e1af080f1275d,9,203927812
PCONF21_SER_b,c3a83bcf37d42d7f3716da34d8ecf2a7ef76b4d503cafc504483243de979e8df,9,203894772
PCONF21_SER_pII,a7a94df23ab91083765a48cacba10e93be3fecd6f32c9909119a4a26208f884d,9,203927812
PNICO23_1,9bd85ef2a49b493544148b7118858c0c2876fc9a56c4ef558e08aad0d6d5e295,9,5888155
PNICO23_10,10fce7fda4c1cdfaf3a94b14804614d5852a1acbebc41f535f182e5d730ab0e8,9,17407847
PNICO23_10a,6675af18b711a6ca6d9013158e57725ecfb4c60e781e451fd5e912ccd7693c9e,9,4356085
PNICO23_10b,dbc26dcb81d3f1118ad3b1ca71fa48178f4cf171367fd3a22170973b55dba3fa,9,4356085
PNICO23_11,0ebaf9972fc68c60e1df00e7b5f1342e59bba069c83fd34092250aaa8498ed55,9,13801473
PNICO23_11a,926be0e2b62f01cf17ae871b24df16b0c1e5a8188079e72895f2200fd5509b44,9,3454194
PNICO23_11b,d61bf5665c50744444ad4ae54d77355e96226ea10c9a333b177c4e9c86cc70cf,9,3454194
PNICO23_12,d0c05349d48e5d60ee572f5a4bed229c45e4d64375b71feea02af7c5f436d17d,9,13801473
PNICO23_12a,505f64c41cb7521075238cd853ea20d07ba75311e955048d31033850d3d0786c,9,3454194
PNICO23_12b,c15f1a9d362e5bc4d938a1a0dbf4f901333daacefe592d76c9c338bcc7d5b101,9,3454194
PNICO23_13,d5aaa7ae4ae7ebef46b570bf465216aef26e3d2149e755425d6cb02b380325ab,9,7309595
PNICO23_13a,aad4f86dc3e1541985d1412166422121de2c07559a36586b7c39f0cb5586a1bc,9,1830607
PNICO23_13b,bd12649fc73b2084d670f925dcebe25655b8c086a1b880c23de157453c12628d,9,1830607
PNICO23_14,78a5976b4a62cb9164bf4e9b32c3872795ecc4d9719ade32f9efe54eb9b91e99,9,7049755
PNICO23_14a,350af8fbd08501498f7dc534d4c6abe2429b2e87b6129fd1669553952d164006,9,2082287
PNICO23_14b,1849d041e69a2c75ea73538610eb5dea66723a41765a4a4d6dd0ccce0bc4a7fa,9,1475087
PNICO23_15,98b779d67e36c94265ab2374a782ad7b537e8a5cd88049fbeae17d34c31a8616,9,6125819
PNICO23_15a,f7275b90b6cdb439554b270f4790f4894dab4007d7b54f205a94d3d3b841c42c,9,1830607
PNICO23_15b,58c7ecb97affd0632dd862aceade7240807f3f200b7d0b4b8d212c03bd1d605a,9,1264591
PNICO23_16,9d0ad2b0a626320f6641f3572dcd9f46ec2df54b47ae4fa5636193a3cbbeff05,9,5459259
PNICO23_16a,43e42a15134f330d41b688dc75b393acafd794ca78374ef159a87a3d266757b2,9,1264591
PNICO23_16b,77d9aebafdf7e074fe49c1f1cab77b94821c7752fb854b637416116a705a6c93,9,1475087
PNICO23_17,83b371e33e4dbacf76e66b75a5d87126dce0856d31e7b65c0f811170b39405d3,9,6579675
PNICO23_17a,89921104640e46795db24837eda96e288f14cad7db605ed36aa56729feb0e53e,9,1264591
PNICO23_17b,b07808e3dbac4c06025d0d08877c9c55b1953b757da9b032802bfeceaebce945,9,2082287
PNICO23_18,a4e5416a1f65f0eb46e04a40d0e859e9a8e8e394a3fee9ad6bde3c41b4cf7dc6,9,6579675
PNICO23_18a,80e2ae40992c0ed80a27d30fe47fbf370a37c3db1485d47995aa4f7091fd916c,9,1830607
PNICO23_18b,d55bf4f78cff7a0846d30c9c47d5ef8a372076c16b173b3fab09024227257103,9,1475087
PNICO23_19,0ddce07906b3de21e96ef305f8cc80361ce818e6bc11fa6a627259e271a41eea,9,7804635
PNICO23_19a,4ba4f0452335389357844695e011e639205a76f3ac596f5c193fd05698975188,9,1830607
PNICO23_19b,99053b4da87337e3220fcd963c54cc418eeb4404938a797874cbd853e327a151,9,2082287
PNICO23_1a,96c2cb0b4fab0e0c0d47a622e230540b6b8bf65359775e5b8afad6d6ffecee22,9,1475087
PNICO23_1b,1ac26302e5740b764c8971b2825c06d508679b6ff4d4f1162fed1e10e2b13e24,9,1475087
PNICO23_2,054335396ed8edfe8299c4855f28d5d95d443b9f819d986260bbecb5b60ac7f5,9,8315899
PNICO23_20,b88d475de971b5942e61f129eb8c25da465726d7ec0df29b1a08d406ba1ae38e,9,11962721
PNICO23_20a,9bacd819a728487f5dc0c82384fb5626f6e13ae0ffbbfdec2173df720d51853b,9,1264591
PNICO23_20b,9769f224df9ae2bd4f2825b00cc8749db77fc6b33f1ec0071f79a0ee705ce158,9,5459125
PNICO23_21,991a6af7fa078a9eadec4da3f793676afbf3f1d8da8d3b2aced09b83311d42ae,9,8884702
PNICO23_21a,c0ab1aa0568f963a882abc3ef84b4711f256616aa3ffbf0fbf55d7eb89741653,9,1264591
PNICO23_21b,c593cdf5df5940c1e72acd2f4c991c3ce120200847fca981ed4c9188ce7a53b5,9,3454194
PNICO23_22,5fdc36905b6227b7591e4bbe455fda1fdff88817a0145e62ed913f21d18fb60a,9,13140449
PNICO23_22a,86d64fa5d270c8253694d1fa848d2ba5138da3f2dfb46876e6cb2a1419351ec2,9,1264591
PNICO23_22b,a7debb02c638420a0b0f0e3b48ca6e2443308f16560c23d379db036761a59b3e,9,6263605
PNICO23_23,f93b5a2801115237db0a2f225eabe2f174443399d0db6a048743a7a758f79906,9,18226500
PNICO23_23a,66e9da62ae83f5019ae69e3d27d920c240b4f662a0d8563381c0a781518002b4,9,1264591
PNICO23_23b,6fed2d14cb96edd72ac540d81aeba94eb86744e9fad5eb3f7c17f7427ac965aa,9,9903320
PNICO23_2a,b21c697a5f76ba94acc386153df21e9a34d1f837e597c305e83a6691a6171298,9,2082287
PNICO23_2b,4a96c2e4e3acdd748d8c5694b12fba7306f2cb3ba0987b1be564080cdb6c81d9,9,2082287
PNICO23_3,666038e8b17c0795e7d01d38e786a38d8110c3e40abbf3c87d9f37831fb704be,9,14425915
PNICO23_3a,f672118d0f3d8c41c80db3f0ad6dae7f5bb329dd0a7ff214b9ee6191d0e1820a,9,3610319
PNICO23_3b,fde2b7173eb69b8a9c719ecf2af5e762781b38326672038b21af9fd2e2e5619d,9,3610319
PNICO23_4,5e75049e4ebca5a857bfdab29c1951f27e4dc9bde2f10c1f6d76a07eb76fcba0,9,9387099
PNICO23_4a,53d60183f5504437965f1d531df68bd98af0349d07e66b293f1dd5f9bd34b894,9,2350191
PNICO23_4b,865ebd1814d66a86b85491074cc993576bc7890f1f62fa3e42c977c63367cdc2,9,2350191
PNICO23_5,fc65bd1559268657bf00a0e723d2713fab0d3ee265452b2ea0ec39b7eb35e1b8,9,18822619
PNICO23_5a,0bcafe545d0747650b8697d666ff18d3bb4e731e5da02a9a734db920e75b4b69,9,4709807
PNICO23_5b,0dea6261eeacf0eaff5b75bb6ec8f73d45fb95d49df7ddddec917af809f118be,9,4709807
PNICO23_6,94850fc857f50462cc99126073b66cde0eb1d98b4e3f5c5d54a6ba926b0c8046,9,14112167
PNICO23_6a,3055c61ddc3aadf6d3d2e91a183867e6684ec3dbc91b9ba1ff17da76437299df,9,3531925
PNICO23_6b,8c1afc8c92fd0cb00d68f0f11a96eb9d24faadf117c58c67bf57dc27b9264cf9,9,3531925
PNICO23_7,a59805b490f4776f63027b56b1dd1a8596b332ab0f7b8223c94c9583ea2cdd87,9,11161953
PNICO23_7a,d67a3f14005fe08622266e5c1e6a38e2db15c78a0c66baaef46e451f332685f0,9,2794098
PNICO23_7b,eb17375364989f0987dbdcc8b649a7aaae9e32518c0cd20c03b9169568d3705e,9,2794098
PNICO23_8,1dc2d46b9c996aad7698bc3d5c7e5b114030405b7eda0f07d73655336e6d8df6,9,14112167
PNICO23_8a,ec964541d7d0e6595604a08823cf7b0b5246aafdd44ec31b9884ef7a5f736d34,9,3531925
PNICO23_8b,041186c734a7ef54f819c6d20cf7a0118599196736b58f73406cf4e1574da7c9,9,3531925
PNICO23_9,ea2363c577997c646b9c771874080ec2369655448ed0d74ad751e9ea3d5c9018,9,21786589
PNICO23_9a,d4b6e0aaec57d133a13c1b520051fd7517c496f71c546fae5368ad0e0ab2fd33,9,5459192
PNICO23_9b,708fc89453a739473463b1b1a7175af88c70b87e82ac4d5a8bc60c6109e5f4b8,9,5459192
PX13_h2o_2,2c108cd1d9ab918fe4ed6975343f25e5aaee8c9d81775455bd9c03bccf5ac8c4,9,3352053
PX13_h2o_2_ts,940732c189ea4e0db938f6cb7329a4d285a2ed509c90cf15c4d0dbaa2b36ddcf,9,3352053
PX13_h2o_3,c00be24f7ef6360112fb1379f46a39e68e19f03967c683c88e3068cdc1964670,9,7536126
PX13_h2o_3_ts,3076a66d2ff2437b1579364bff267ed917b51ba8d0d2d629a6611c2013f030f3,9,7536126
PX13_h2o_5,247b66f436e36c1998519b30a905e5755ada39cf4eb74d1a69c8d9b9d44820de,9,20922384
PX13_h2o_5_ts,b474f9dd8141f6e74fa6c87c0f85780c944c95af8db5afdac3dd688a4c64c511,9,20922384
PX13_h2o_6,ff75447df6cd388f2d20673be7c75c4c00fd59403e5878673030727868bc8389,9,30124569
PX13_h2o_6_ts,c8a694741d01151cde07179673b9bf88703c36f09d7df838557053ea937248fb,9,30124569
PX13_hf_2,63493a1dfeb70ae149a2c75edf4dd1565494eab18e3c742845542ef0e729c4dd,9,1887247
PX13_hf_2_ts,9a78d570ac35a0f4bf899c6e481f38ba075ac4f14c76bc1c5f19a6d2db8e7852,9,1887247
PX13_hf_3,47c4800029c9837f2723b88c7946a30525c450a6a4888d5661ed35b062573446,9,4241205
PX13_hf_3_ts,c30e134acc7073af8e672316ac2e8b90d03cb997b28c9e47ff9c0b2528740025,9,4241205
PX13_hf_6,61a517a9446578a0462a3a3b21a8d7d5735ab2510ba8f7c473c23cacca4548c8,9,16948455
PX13_hf_6_ts,e0cdc4b1fa3dcf691c9acfa87d3e970af0a61a9a5748cab245a68cb9383d45e5,9,16948455
PX13_nh3_2,bec6f445cfff8398272a12d50a8262a07e7dc277ea174705923551cee227166d,9,5046587
PX13_nh3_2_ts,29110faf69a5396a80ea8ce25eb7d1bde33866cf5aa3fcc07765ef2dc6d5360e,9,5046587
PX13_nh3_3,ed5100af69a4c772b33e7a6f8ca2a83ff1ae382943306306690ea2833f766f13,9,11348007
PX13_nh3_3_ts,bef51911d1c5a17758cd181887fc916ec32527be635df529d9a0652fc3b43acb,9,11348007
Pol130_AlF,22cfddd73aa6b704524a0895b8615b4cbbe0982981c93a5488f340cfb4d1b7c3,52,64128182
Pol130_AlF0+,a7d8f74a2f94033728e2d37b70f8bdaf4d1daebeef9002f4f73eee90610b87de,52,64128222
Pol130_AlF0-,5a59130b6aae3c08d5d01ceb623dbd44bdcef6daa59707343a4cd6dfa1bd311c,52,64128223
Pol130_AlF2+,5da7667ebd4c4eb9918e082fc4df857382b7192d50b3d5798caec934ee837a1d,52,64128222
Pol130_AlF2-,a0fe89fe32c7f3d9f1f559e9900a826095eb532c4b45dab769a36caae0d159f0,52,64128223
Pol130_Ar,8ae9a3a453da4beabb2182288ebc43995ee83d1674dea2de7d6abf14f55e3988,52,57413741
Pol130_Ar0+,b62bdd37756190c40a966d73530e03e228cc91e1405767455efc95a7e486c81f,52,57413781
Pol130_Ar0-,64fcb49e4d1dd0f2936dfa17cb209a7d80737e22fa960419fc1918dfc40653b6,52,57413782
Pol130_BF,97cc1a4bf6d992bd8b46b7dbfca75620baaed542f5d3322b364cd1acf7741c26,52,63461136
Pol130_BF0+,778c4dec04c0e151dc66babdb23e3945b3d251f8ef1fbb72476c700fd22abcdc,52,63461176
Pol130_BF0-,97d4a843e6c559f4733cdefd6de381bcafa01ad130fa3dd3491ea2462ef00669,52,63461177
Pol130_BF2+,fe0ae5e5c5a21f7ca13219178d1e5fd5c0294fd6fe5e57bcb749630310597fef,52,63461176
Pol130_BF2-,4444130ae0a852025681f8592031fb0e30ac3ccd54597d1a4b8c2d42a82a6bcc,52,63461177
Pol130_BH2,15d009879c65bc0f084fae7e888da1b55b408cf32c32f459a920fd76a8c7401d,52,64567097
Pol130_BH20+,e3672b7a0bfdb5066bae4404abc2f3c475be9800711095f47c3ac6cf3ef34140,52,64567137
Pol130_BH20-,0ccd237e7b1de4af282ceb2ee2717c4b2b6cd32da6a8e44a40430c39dc78e906,52,64567138
Pol130_BH21+,6dda52631932a7042ef07da7519699581925ef266a82e85b64bbdd9d24b7865a,52,64567137
Pol130_BH21-,6919a5506a45508769e3e442d9134b78d53121be7fd3720ca64dc02c0e7f5322,52,64567138
Pol130_BH22+,b8af930bc06420edfa03cccf8d8a31f79c5f99b2440134412bec8ea3d3cc145c,52,64567137
Pol130_BH22-,6a1405614df1274a9e06d70d9540098e4849fa420c2a27a7c81bc9c030641a7d,52,64567138
Pol130_BH2Cl,e3b4ba49e094e34308a10d67d313bd3d1e454696f8cd53c8d1cbb42151444c6a,53,77986470
Pol130_BH2Cl0+,74cbc1db45aadd9b5727d68daf99d129faa90797f4108327dfaae7d03a37aefe,53,77986510
Pol130_BH2Cl0-,98544a4ca908b8d35a22d491e3a02072d28b6a1ee5a7a77ed771adb9a8a6e3ca,53,77986511
Pol130_BH2Cl1+,d5ba84e1321f9d3b3b6d2935cfa5c6783a18edab0fd509602c06ca5011558ef5,53,77986510
Pol130_BH2Cl1-,f476644f1e3e7aafc1968416a743103f6c5e0946c496024e163377a6443c93a9,53,77986511
Pol130_BH2Cl2+,17fe039ad3edfb48d97b4a38ac903eee0fd2f146dbaf762aa2355f1789d10ba9,53,77986510
Pol130_BH2Cl2-,6e453d5dcd151390585abca0feae6c8216860cd656fe4722dab15391e7a39564,53,77986511
Pol130_BH2F,354c571f1a6f4f753012ce3dcd4318f8298dd6831d1b5df1fdc62d8b3fdc63fa,53,77078827
Pol130_BH2F0+,d2521144d1a73a3c438fc8915c19bb06f0c70a33d38ef0ea74b392b6dc902947,53,77078867
Pol130_BH2F0-,515ac9acce9e4d888ea914d960c6318823a57168cbbaf7cc65da950b0b6cb936,53,77078868
Pol130_BH2F1+,8e24a69b77631ee470bad11c761b56b1cb47236ccd516c64018e3bfe5f05e37b,53,77078867
Pol130_BH2F1-,43b68d1f6186660fa475fedae0e1697646960d5664193eeff4eef0917b7db2db,53,77078868
Pol130_BH2F2+,219082843b20d95fc0bcc66a74302059fd51c610efd4b656809b824d9ce16f30,53,77078867
Pol130_BH2F2-,e92b2570e2b34070bc365441438c05ea81c3120539e1ab1a7aec660529a4893b,53,77078868
Pol130_BH3,9845756b30d2207156ee4dc85ebb2baeb8abcc84c6b19ff1e564e8373c84c5bd,52,70527892
Pol130_BH30+,2fbafc7068d91282c613926cc0124477e2424159b6fa57688ceaec93889d28f1,52,70527932
Pol130_BH30-,a7afb81654af2dc4d1f6bfa8e688576dfec896ffdc428a1a2e6af03abc209500,52,70527933
Pol130_BH32+,27a8662af9d33bda5eaeb9eab5bbfda055bae20dc6dbf47161b0e7f0d9579e9b,52,70527932
Pol130_BH32-,e8444ab4ac973f9f5376b82a5262f67a58efed467529e024b344fa1dedbd6193,52,70527933
Pol130_BHF2,37e4cbb205bbbad696cb86e586f696ee6a0912d25f7eb3b3221d909ed83a0a04,53,83706585
Pol130_BHF20+,775b85c0caaf5f6324f4a0bec3d49261f526dd30f8abe927c04e3c6d101bb2a2,53,83706625
Pol130_BHF20-,b4268130a0cb8f0e42518e0d411ec81f0ae812284b87d66687372df55e9749b7,53,83706626
Pol130_BHF21+,005d3c43c2e46c3919c2aa7b846a54169bee3df12444e1278258058a06ebcf65,53,83706625
